date,12QTTMCFTrend,12QTrendTTMEPS,14DayRSI,20DStochastic,3YAvgAnnEPSGrw,3YAvgAnnSalesGrw,4WChgFwd12MEPS,50DVolSig,52WSlope,5DMoneyFlowVol,60MAVGTTMEP,60MAVGTTMROA,60MAVGTTMROE,6MAvgChg1MRecC,6MChgTgtPrcGap,6MChgTgtPrcGapEMA,6MTTMSalesMom,8WChgFwd12MEPS,90DCV,AccrualRatioBS,AccrualRatioCF,Adj50DVolSig,AdjAccruals,AdjAstAdjChg1YFCF,AdjAstAdjChg3YFCF,AdjChgEPS,AdjChgEPStoSales,AdjEPSNumRevFY1C,AdjEPSNumRevFY2C,AdjFCFP,AdjIntCov,AdjInvPEGC,AdjRev3MFY1C,AdjRevMagC,Alpha12M6MPChg,Alpha36M6MPChg,Alpha60M,Amihud,AssetTurn,AstAdjChg1YCF,AstAdjChg1YEPS,AstAdjChg1YFCF,AstAdjChg1YOCF,AstAdjChg3YCF,AstAdjChg3YEPS,AstAdjChg3YFCF,AstAdjChg3YOCF,BVEV,BookLev,BuyBackChg,BuyToSellRecLess3MEMA,BuyToSellRecLess3MSMA,CACL,CFAst,CFEV,CFEqt,CFIC,CFP,CFROIC,CQDOHtoSales,CQDRItoSales,CQPTTMCFtoSales,CapAcqRatio,CapExToAst,CapExToSales,CashAdjEV,CashAst,CashBurn,CashCycle,CashEV,CashP,CashRatio,CashToSales,Chg1YAmihud,Chg1YFCF,Chg1YOCF,Chg1YOPM,Chg3YAstTo,Chg3YCF,Chg3YEPS,Chg3YFCF,Chg3YOCF,Chg3YOPM,Chg4QSalesTrend,ChgATO,ChgDeprCapex,ConsQPosChgTTMEPS,ConsQPosChginTTMCF,CurLiaP,DA,DIVIDENDGROWTH,DepToCapex,DivP,DivToCF,DivperShareGrowth,EBITEstDisp,EBITMargin,EP,EPSNumRevFY1C,EPSSurpC,EPSToSalesChg1Y,ETO,EbitToAst,EbitdaToAst,EstDiffC,FCFEV,FCFEqt,FCFP,FCFSales,FY2OverFY1Growth,FinLev,FwdFCFPC,GPMargin,GrPftToAst,HL1M,IO_BreadthStabBY,IO_Concentration,IO_InvDuration,IO_Level,IO_Level_AM,IO_TO,IndiDivP,IntCovRatio,InvPEGC,InvPEGYC,InvToAsset,InvToAst,InvToAstChg1Y,InvTurn,LTDA,LTDE,LTGC,LogAssets,LogMktCap,LogTTMSales,NIStab,NetProfitMargin,OCFAst,OCFEqt,OCFIC,OCFRatio,OCFStab,OEA,OEP,OPM,PAYOUTRATIO,PAdjChg1YCF,PAdjChg1YEPS,PAdjChg1YFCF,PAdjChg1YOCF,PAdjChg1YSales,PAdjChg3YCF,PAdjChg3YEPS,PAdjChg3YFCF,PAdjChg3YOCF,PAdjChg3YSales,PM5D,PTIP,PTIToNOA,PrcTo260DL,QuickRatio,RDInt,REToAst,ROA,ROA60MSlope,ROASTAB,ROAStddev20Q,ROE,ROEStab,ROEStddev20Q,ROIC,RONA,RecTurn,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,SEV,SGAToSales,SGAToSalesChg1Y,SP,SUEC,SalesAcc,SalesToEPSChg,SalesToInvCap,ShareChg,SharpeRatio,ShortIntTrdVol,SolvencyRatio,SusGrwRate,TTMEPStoTTMSales,TTMOverheadtoSales,TTMRecInvToSales,TotalAccruals,UnexpectedInvChg,UnexpectedRecChg,VolAdjRtn12M,WCA,WCAccruals,WCTurn,WCapToAst,WCapToSales,YoYChgDA
2019-04-30,,,,0.0009394534346989232,1.3807158910121163e-05,,0.0001608992149631622,,,2.0605604363326013e-05,,,,,,,,0.0007805082227557113,,-0.00044291564006622636,,,2.8978795888048252e-05,,0.0002658891074616968,,,,,,,,,,,,,,3.1293105998042395e-05,,,,,0.0005100807816193038,0.00040845166672328866,,,,,,,,,,,,0.0003412930544377795,,6.358279383832097e-06,,,,0.00017117247115548933,,,,-5.5384162210937537e-05,,,,,,,,,,,,,0.00014417620714978976,,,,,,,3.832260394223963e-05,4.184610978475887e-05,,,0.0002895675811465204,,,,0.0006098857129888979,,,,,-0.00024708625410787313,,0.00017241300293954705,,,,8.43533497039744e-05,0.00017483538661771102,0.0006877452942779537,0.0001467925285748444,,,,,-2.818906492170908e-05,,,,,,,0.0001897664916562945,,,,3.354093345641148e-05,,,-0.00029111799054916436,,,-0.00022005240794527444,,,,,,,-3.680356276098801e-05,0.00035801228630769934,-4.199017190644013e-05,,,7.124109656394349e-05,,,,,,,,,,0.0001703050457902746,-2.395242060425042e-05,7.717406257914272e-05,4.899167813662296e-06,-2.6977664499778633e-05,,2.3296660871696487e-05,,,,2.5419753953718558e-05,6.478196160242303e-05,,,,,,,0.0001158425770857228,,,,,,,,,,-1.3382612003247937e-05,-5.953569130688292e-05,,1.090810727557675e-06,,,,,0.0001254624976596651,,2.9210754054114004e-06,,,,,,,,,-0.00019208091584676734,,
2019-05-31,,,,-0.0011278687779466199,0.00030980028550469855,,0.0007789984420260296,,,-0.0005094055036732824,,,,,,,,0.0005115249480141144,,,,,0.00024367816738608055,,0.00024924068645304823,,,,,,,,,,,,,,0.0003981538389768861,,,,,5.7471433483711524e-05,3.5405615378932515e-05,,,,,,,,,,,,0.00014099361065910714,,0.00019950858381460805,,,,0.0002555253714236112,,,,-6.364123542986845e-05,,,,,,,,,,,,,0.00027231028264231125,0.0004283363819633509,,,,,,6.23814881317399e-05,8.114138435225827e-05,,,-0.00012201940509635892,,,,-0.00021293618927847597,,,,,-6.907992212888011e-05,,0.0003217434500232895,,,,-0.000210917605313576,0.0004331216244494407,-0.0010489088607353021,0.00014358819415481519,,,,,0.00012778076414371952,,,,,,,-0.00013126228779583888,,,,-1.4573998408341249e-05,,,0.00025444970430676706,,,3.606472742659251e-05,,,,,,,0.00025974403585468127,0.00014834945536149397,0.00034067473405184027,,,0.00018532699515110923,,,,,,,,,,0.00012710835803878535,0.00019921648718265446,0.00021300704554510277,0.00010071841744821928,-0.00024228250253396984,,0.00010653886573963084,,,,0.0004020341945795623,0.0001622001355222437,,,,,,,9.461585959586576e-05,,,,,,,,,,-5.7831594346123494e-05,0.00011445206138029881,,0.0004731834693985082,,,,,-0.0004110308577593898,,0.00015045728894438066,,,,,,,,,-7.872914856334054e-05,,
2019-06-30,,,,,-1.9351019178559275e-05,,0.0009498502625550362,,,,,,,,,,,0.0024288931302397132,,,,,-5.8116726113863735e-05,,-0.000997752019744488,,,,,,,,,,,,,,5.746326420287845e-05,,,,,1.7106912762347549e-06,6.523792467682529e-07,,,,,,,,,,,,4.423444087342934e-05,,4.972755807368542e-05,,,,-3.0192367950938027e-05,,,,-5.990746983871906e-05,,,,,,,,,,,,-9.833171747314221e-05,,,,,,,,-7.914480096969736e-05,-0.00027223460552200347,,,-4.206707988261366e-05,,,,0.000182826676719224,,,,,,,0.00018481972404111194,,,,2.6916300227099706e-05,5.680003383802851e-05,1.142660551408876e-05,2.4288616489092735e-05,,,0.0008506849551604041,,0.00014442858525845394,,,,,,,0.0001469869206467015,-0.00031709468500930977,,,0.00011675024565620464,-0.0009511540242711104,,-0.00032826514934186684,,,-0.00011488080389296417,,,,,,,-0.00014508690866325342,8.315149075460388e-05,-0.0002592786507275897,,,6.751052147737714e-05,,,,,,,,,-0.0001435270879528893,-0.00011774882040268532,-0.00016326389802175998,-0.00019902299226856327,-3.789699360516504e-05,,,-3.82385855843145e-05,,,,-7.082421252218825e-05,0.0001353404687502174,,,,,,,3.927926714543945e-05,,,,,,,,,,0.0004617239781048996,-0.000517701635601973,,6.021319399641457e-05,0.0005073229439755423,,,,9.996463025263775e-05,,4.247670841038771e-05,,,,,,,,,1.7501660861102554e-05,,
2019-07-31,,,,-0.00011507537809562109,-3.249215380929288e-05,,-5.5431099269738356e-05,,,,,,,,,,,-0.0005342122869981489,,,,,-0.00011253707032744517,,7.566760407044074e-05,,,,,,,,,,,,,,0.00023805660858023517,,,,,3.4672900300559e-05,0.00024342085613545604,,,,,,,,,,,,2.865459350913591e-05,,0.00017517178349576158,,,,0.00022612311977189,,,,5.0301466829462157e-05,,,,,,,,,,,,4.693086536881142e-06,,,,,,,,,5.884907221047608e-05,,,,,,,2.1778175747013907e-05,,,,,,,0.0003049451400560024,,,,-4.4301187328115986e-05,0.00018090038897303724,-7.506686808719615e-06,0.00018802319006171983,,,0.000273191043284672,,0.00026495103767963684,,,,,,,-1.7191322005587805e-05,0.00044894727040225316,,,-0.00028170260155431346,-0.00014609335944647207,,-1.701576428019952e-05,,,-1.985202279705866e-05,,,,,,,-2.0460489622939673e-05,0.0002862669718724257,-1.1573360681890419e-05,,,7.299663381395862e-05,,,,,,,,,-3.877357049303516e-05,-0.00024398837193065625,7.974823188406694e-05,-3.753736024091002e-05,0.0002862619966103849,,,7.961328903872339e-05,,,,0.00025021368356533877,0.00012709143356641044,,,,,,,0.0001756866253329327,,,,,,,,,,0.0003684508030428436,7.214596208117752e-05,,0.0002902167513832632,0.0003260938442299392,,,,0.00034739935773749384,,0.00015959392386674865,,,,,,5.24172390532818e-05,,,2.224251432382812e-05,,
2019-08-31,,,,-0.0009255192399009386,0.00014352227704019562,0.0002615482449995163,-2.4549782590690758e-06,,,,,,,,,,,0.0014379727377642885,,,,,-0.0002845153792071151,,5.3578090432019736e-05,,,,,,,,,,,,,,9.298352800110908e-05,,,,,0.00010391317609903625,0.00019212362367626362,,,,,,,,,,,,4.371505594377138e-05,,0.00027097993253659614,,,,6.40302752764634e-05,,,,-4.734756522092758e-05,,,,,,,,,,,,0.0001974292585219101,,,,,,,,,,,,,,,,-3.0886607439640135e-05,,,,,,,0.00026231862464055374,,,,-3.316510732518513e-05,-1.873119897452923e-05,-8.2397711001878e-05,3.91887473099124e-05,,,-0.001382111668003143,,0.0001886343086654118,,,,,2.758858913932959e-05,,,0.000936222608974838,,,-3.354734834555935e-05,-0.0002804856317587272,,-9.662985223492761e-06,,,-7.628913851821346e-05,,,,,,,5.538630548846583e-05,0.00018231810494473004,0.0001034552852254489,,,2.926973713963127e-05,,,,,,,,,,-3.0165047795612605e-05,0.00016831257435503909,0.00045987305105873625,0.00018917881140532102,,,1.7822124594257773e-05,,,,0.00014247291124794983,1.9047001281051565e-05,,,,0.00013490505582629562,,,3.366207914163666e-05,,,,,,,,,,-6.251341698566698e-06,0.0006014371757395589,,0.0001817833423243455,-2.3099533310337183e-05,,,,-0.0004122597143297632,,-4.260642571768258e-06,,,,,,4.89315020578963e-06,,,-1.1031030359055385e-06,,
2019-09-30,,,,0.0010360808272564723,-0.0001951672153712025,-0.0003004907113535915,0.0004050157418489573,,,,,,,,,,,0.0019477881495020687,,,,,-0.00010456884723695275,,-0.0001353790134089502,,,,,,,,,,,,,,7.721367409634496e-06,,,,,-0.00017236331032627098,-0.00040015858027575406,,,,,,,,,,,,-0.00016614182798907785,,1.2084728910016108e-05,,,,-0.0001804126043534847,,,,-9.247241780972186e-05,,,,,,,,,,,,-0.00010804498741792336,,,-0.00049450341167695,,,,,,,,,,,,,-3.7181141399442104e-05,,,,,,,-8.731207094083752e-05,,,,,-0.00021501498524608299,2.4950741801044554e-05,-0.0002162607526552384,,,0.00010929697021664524,,-4.456462446122144e-05,,,,,-5.114829461178158e-05,,,0.000955235701951782,,,-2.4335563395988974e-05,-5.12190571369058e-05,,-1.0869008400095957e-05,,,,,,,,,,-0.0002460616348341174,-2.370296167261208e-05,-0.00013225585694576854,,,-0.0001160463092627463,,,,,,,,,,,-0.00022705942146198705,-0.00031064507227841634,-4.648424449786224e-05,,,-0.00015669249347913987,,,,-5.6315690526435984e-05,-0.00016324275602895062,,,,-0.0002686816088488741,,,-8.998290776539383e-05,,,,,,,,,,-5.291938742300286e-05,-0.00023465471089322156,,0.00012260493355803693,0.0006011197412242745,,6.225428127409924e-05,,-0.0002214041603295437,,4.878477198312359e-06,,,,,,-9.002622346252407e-05,,-0.0003672912209959581,-7.305817879503926e-05,,
2019-10-31,,,,-0.00018071347951089108,-2.5113282012191213e-05,-8.603467354943843e-05,-0.0006993850876627779,,,,,,,,,,,-0.0012708094941408718,,,,,-0.00016283690040639094,,,,,,,-0.0003555156613961621,,,,,,,,,-4.315703250873009e-05,,,,,-4.146194145272344e-05,,,,,,,,,,,,,-2.947100122821721e-05,,-0.00011091853127545661,,,,-0.00041674181640191345,,,,,,,,,,,,,,,,2.5390405123695447e-05,,,-0.00025588774519911823,,,,,-1.4197976590830251e-06,,,,,,,,-9.350100882125839e-05,,,,,,,0.00021240105882236929,,-5.880552313291072e-05,,,-0.00012076145423476282,-5.42164933100771e-05,-0.0003808399878242207,,,-5.556371020215079e-05,,6.206410912927149e-05,,,,,-0.00027087661919157846,,,-0.0006436925636058459,,,1.9556786269027758e-05,-3.958732395390606e-05,,-4.4022853226837964e-05,,,,,,,,,,2.512648128769936e-05,1.7093206161840722e-06,-3.0833693704910932e-06,,,-0.00016844318668166888,,,,,,,,,,,-3.557454801472998e-05,-0.0002733138565600564,-6.944644644169766e-05,,,-5.449112742285364e-07,,,,-9.297065872565509e-05,-3.943692340180997e-05,,,,-3.182435019864221e-05,,,-0.0002117357451459437,,,,,,,,,,-0.00035769148011299476,-0.00021278080458966817,,0.00024841274708720253,-7.686788357867993e-05,,-0.0003257441204877965,-0.00014248325615646295,-1.111494500785858e-05,,-0.00021684986738309766,,,,,,0.00027845855579302183,,,0.00034113792164015025,,
2019-11-30,,,,0.0004062684453405109,,9.935500459238729e-05,-1.1584004883520632e-05,,,,,,,,,,,0.000467000733572579,,,,,-4.0268521243607445e-06,,,,,,,0.0005061751391804637,,,,,,,,,5.795598264504601e-05,,,,,7.093243467137487e-06,,,,,,,,,,,,,2.7500021208256708e-06,,-0.00011454660111564749,0.0002504043666821476,,,,,,,,,,,,,,,,,,,-0.00014845625116201143,,,,,,,,-0.00021271310905350452,,,,,,,,7.730891061524823e-05,,,,,,,-5.87376058962383e-05,,-8.718734502515711e-06,,,5.851232424180087e-06,8.805994764883694e-05,3.870061950833648e-05,,,0.00015858014972421213,,0.00013068580770647217,0.00027615224186612386,,,,5.6444933473057814e-05,,,-0.0003870497163214716,,,4.472055208696069e-05,-7.509298144779747e-05,,,,,,,0.00010790098820865161,,,,,-0.0002868877042085869,-7.529772527597724e-05,-0.00026296489501436224,,,3.393358669862049e-06,,,,,,,,,,,4.557667499649099e-05,-1.0026361881291636e-05,0.00028659051333505185,,,-5.624444676638962e-06,,,,-2.653679047911523e-05,2.0694900010953194e-05,,,,,,,4.863617361917891e-06,,,,,,,,,,7.78232944772029e-05,-0.00016765538800950393,0.0015081351700789313,2.202595824306658e-05,4.898693879868232e-05,-0.00013374393335337958,0.0008248266671648879,-5.802906708026757e-07,0.00015826165554365073,,5.624893294639086e-06,,,,,,0.00024254761363168184,,,0.0002674027736783907,,
2019-12-31,,,,5.724889343460536e-05,7.80489433155889e-06,9.820743690764242e-05,3.067438085364928e-05,,,,,,,,,,,-0.0003441260691767332,,,,,-2.6948597646589102e-05,,,,,,,-0.00023735527777557353,,,,,0.00021116097801261464,,,,-0.0002014952930954495,,,,,,,,,,,4.240273145743807e-05,,,,,,,1.5360497157015976e-05,,-4.083898399192962e-05,4.198656374077782e-05,,,-3.324368813252186e-05,,,,,,,,,,,,-1.6771946235609197e-06,,,,5.306354428242057e-06,,,,,,,,-5.497537180041277e-05,,,,,,,,,,,,,,,-0.00044223944392473126,,1.782380963159584e-05,,4.292055324499973e-05,-6.616725887518699e-05,-2.1799560917494814e-06,-1.9471161711314546e-05,,,-0.00016649025841447812,,-2.6528270637696235e-05,-3.595285415390185e-05,,,,,,-5.129138744584502e-06,-0.00022476231991305084,,,,0.00011881239496927015,,,,,,,,,,,3.510907985028898e-05,-3.935436035222412e-06,-2.1664751402925488e-05,-2.935747077251751e-05,,,-3.1918187278740354e-06,,,,,,,,,,,-9.363106501952316e-06,,-2.368966003209241e-05,,,-2.036228020660776e-05,,,,1.0818128656314901e-05,-2.2347554052686998e-05,,,,1.0248454558772056e-05,,,-1.6648382176917026e-05,,,,,,,,,,-0.00013591257204485433,,,-0.0002936298261351942,-0.00014355234716390214,,0.0006883861212648344,,0.0001178662470554527,0.00032862346564500736,-3.138689560510719e-05,,,,,,7.07190377771628e-05,,,0.00011814164139557088,,
2020-01-31,,,,0.0002490570559086151,0.0001317598253775214,0.0004350401175205217,5.554028147978722e-05,,,,,,,,,,,0.00018166255397194557,-0.001509718806689408,,,,-9.487216794820291e-05,,,,,,,,,,,,-0.0005207084376610404,,,,6.600094768621747e-05,,,,,,0.00019025173207950702,,,,,-8.437319863223053e-08,,,7.424823690179183e-06,,,,2.5066447274675413e-05,,2.6063382449560107e-05,0.000762943020522672,-0.000891265737626617,,2.704085076437328e-05,,,,,,,,,,,,3.411957486420059e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005446357546482146,,,,-0.00014916880682634706,2.1518673866634473e-05,-1.987878594480332e-06,3.907015799420383e-05,,,-0.002533848242474059,,0.0003886172004940291,0.0001887623940014257,,,,,,-2.988110967610423e-06,4.858965792653841e-05,,,,-0.00026153765427499123,,,,,,,,,,,3.173748637042044e-05,-2.829286973518899e-05,-2.8087925587425095e-05,-9.524233747286733e-05,,,,,,0.00039883671415260046,,,,,,,,5.053563905433758e-05,,0.0001858466221632498,,,,,,0.00027037131113522754,8.47308844544172e-05,6.155733565570175e-05,,,,6.174022937196424e-05,,,7.311845256725636e-05,,,,,,,,,,9.02405600216941e-05,,,0.00037357727143996566,-0.00012508310437831692,,0.0002534080888250473,,-4.33408281046642e-05,0.0001997651824276243,4.002579952727171e-05,,,,,,0.00023340351681969295,,,0.00028808626692875233,,
2020-02-29,,,,-0.00019539285925723068,-0.00013592045728485211,0.00027103142411757377,-9.275374657609942e-05,,,,,,,,,,,0.00013575972150826096,,,,,-1.9297051457979508e-05,,,,,,,,,,,,-0.0009686770960322922,,,,6.139927199879602e-06,,,,,,6.167447545037476e-05,,,,,-1.9901101180416365e-05,,,0.00026602002847993467,,,,8.811075650145573e-05,,7.992188154398275e-06,0.00043474209014315944,,,-7.339792640804984e-05,,,,,,,,,0.00016906689709428072,,,0.0003629728167879314,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00011556626903045423,,,,5.01001721151136e-05,2.397753513753837e-05,-3.4280748419506572e-06,1.701190586325686e-05,0.00012985255457811543,,,,0.00015855396294250684,-0.00027251621692914245,,,,,,5.904282923942924e-06,-1.569270530251162e-05,,,,-0.00013172671714950396,,,,,,,,,,,2.09746668234797e-05,7.155283003736865e-05,1.7705499842779665e-05,,,0.00031196730550455754,,,,0.0003907567301346118,,,,,,,-0.00016897529656459227,3.99193720423384e-05,,-0.0002035803631225404,,,,,,0.00014915223118967217,4.304443331201237e-05,0.00010816574184518544,,,,-0.00011006981800286045,,,0.00031867334480662493,,,,,,,,,,4.647008890227917e-05,,,-2.9217193262126857e-05,-0.00014896484472758431,,-0.0005999180024900897,,0.0002768579785262493,-0.000323544499777881,-0.00011114785333001502,,,,,,0.0002812615472060793,,,0.0002565067384005792,,
2020-03-31,,,,0.0002064756813057809,,0.00019422949983361173,-0.0010687777116800661,,,,,,,,,0.00020187855237868983,,-0.0029656411732329755,,,,,-0.00017749587594947868,,,,,,,,,,,,,,,5.4062148027063004e-05,0.0005705246913090625,,,,,0.0011051424335900123,0.0010586109884619557,,0.0007218976604373716,,,0.0012160113479903459,,,0.0009804629469959034,,,,,,0.00010854629315285528,0.0007677998634664215,,,0.00012229330225421375,,,,0.0028681611885509415,,,,,0.0017554981460978693,,,-5.303250215898264e-05,,,,,,,0.0003175028977449141,,,,,,,,,,,,,,,,,,0.0005511215799331236,,4.7106092661618774e-05,,,,1.3036658043706655e-05,8.205815173228546e-05,8.982521483081973e-05,0.0002685869555030012,-0.0015541431523340681,,,,0.0006343638186921911,4.6440401898832007e-05,,,,,,0.00013234172151725058,,,,,,,0.00018544589166875916,,,,,,,,,0.0008398682797135545,0.0015586905014589544,-0.00010063103613527101,,,0.0005666503334187879,,,,0.0004013285428435242,,,,,,,0.00022191117419962959,0.0005147018481081423,,7.771238533439505e-05,,,,,,0.0007352339665217869,0.0015202821416924438,,,,,,,,0.0007835034524713248,,,,,,,,,,0.0003784845035027834,,,0.00021694207164468245,0.00023192504882928573,,-0.0010038775541085236,,0.0003890608995807208,0.001457768426377242,,,,,,,0.001501918839711169,,,0.0014461864514148642,,
2020-04-30,0.0005929721120714774,,,0.0030130955121038415,,0.0007945349799844708,,,,,,,,,,0.0005213465092693762,,0.0013677396181214529,,,,,,,,,,,,,,,,,,,,-0.0003792991113975548,-8.168609868031234e-05,,,,,0.00038281098609632073,0.0002958580751331688,,0.00021975101187469753,,,0.0002315435213808319,,,,,,,2.6651320979650387e-05,,3.902575530476003e-05,0.0002512852850058557,,,2.6883447060550134e-06,,,,-0.0005195106848370918,,,,,1.418860828219413e-05,,,-0.00020637246028392062,,,,-0.0003326731982267901,,,0.0011806307390942248,,,,,,,,,,,,,,,,,,0.00024916775952611486,,-0.0001949139374117186,,,,-0.00023113636148703478,0.0004746206582651415,-0.0005080227929527591,-5.30114929465336e-05,,,,,0.0002797126034870338,0.0032027634749200113,,,,,,-0.00014079565205952818,,,,,,,-0.00012396554664235182,,,,,,,,,0.00017195654506489943,-5.051820996947437e-05,0.0004221875585761194,,,-6.0135594455736093e-05,,,,0.0003333451090980962,,,,,,,8.04820491389556e-05,0.00010915764111496798,,0.0002045719203107609,,,,,,0.00028412818823308247,-0.0002914961051547176,,,,,-0.00027059235841450494,,,4.399655370153299e-05,,,,,,,,,,0.0004428787046072065,,,-0.00047882431874454365,-0.00023930214178611236,,-0.0007068831723296452,,0.000588265606742286,2.3847753855139893e-05,,,,,,,-0.00025317860744103455,,,-0.00020242570392831638,,
2020-05-31,0.00020614568656894829,,,-0.00041782966419406394,,0.0006393274607112044,,,,,,,,,,-0.00013448978316022564,,0.00042597376386064825,,,,,,,,,,,,,,,,,,,,0.00011548043424068982,0.0002536608465634558,,,,,0.00025398715935616396,0.00022338854304659002,0.0003236455285640021,0.0003556418538178814,,,5.197068510410448e-05,,,,,,,2.896396869441317e-05,,0.00023210738308683518,0.0004245501718449217,,,6.66827642754302e-05,,,,,,,,,0.000434106171558107,,,0.0004221091283189026,,,,5.340593468996142e-05,0.0004203579808310759,,0.00029444653691559046,,,,,,,,,,,,,,,,,,0.0002775592567969743,,9.924037732721928e-05,,,,-0.00013292554830926723,0.0001668613700040361,-7.1536434870502785e-06,9.399980607734031e-05,,,,0.0003276606834491336,0.00042340040327682463,-0.00039609623053979604,,,,,,-0.0005432522312911715,,,,,,,-0.0003897724112577621,,,,,,,,,-0.00012647286673209485,0.00018120725861542374,-9.846670947560732e-05,,,0.0004021183119145694,,,,0.0005997160974552073,,,,,,,0.00011732595929194263,6.39990302988151e-05,9.000277406918582e-05,0.0002502579262627794,,,,,,0.000656991659892821,,,,,,0.00024285928135861991,,,0.000327254450868326,,,,,,,,,,0.00024716941993584726,,,0.00026501834694131504,,,-0.00017055790953659713,,0.0003937393355164915,0.00022061799982945433,,,,,,,,,,0.0004683885284924715,,
2020-06-30,1.0080882181705958e-05,,,,,9.874973460549075e-05,,,,,,,,0.0003795471931780572,,0.0001794587917561893,,0.00012351983089261897,,,,,,,2.88109176027975e-05,,2.607285207412332e-05,,,-0.00016705119854758328,,,,,,,,,-6.522800062999393e-05,,,,,5.053231501183474e-05,5.059469086743257e-07,0.000115991958407385,9.347713392213491e-05,,,-0.0005798392163966059,0.00011888018578982536,0.0002517351965064086,,,,,5.912463824045154e-05,,-9.473674666166161e-05,0.0001671591893491958,,,-0.000134098846259742,,,,,,,,,,,,,,,,0.00014064695856255696,-9.816099988657288e-05,,0.00012934859707700326,,,,,,,,,,,0.00018590943480612922,,-0.00033300787032956245,,,,,,,-0.0002998638386487798,3.863976176260677e-06,,,0.00013615978123689317,-7.043107438549658e-06,-0.00020174069288984698,-5.0847664764347576e-05,0.00029539396029610763,,,6.149477076137827e-05,7.855402249365527e-05,,,,,,,,-0.00048389995153196323,,,,,,1.1823753718637816e-05,,,,,,,,,,,-0.00013655999169645056,,,-0.0003327266254123796,,,,-0.00036968246504843165,,,,,,,-0.00010824027852140464,0.00012459621947915944,,-0.00011596476897431566,,,,,,,,,,,,,,,0.00013174201232026,,,,,,,,,-0.0006853134078303873,0.0002360719664722227,,,2.7319888998991827e-05,,,-0.0005226641941652335,,7.602643593243934e-05,-0.000294154640490235,,,,,,,,,-0.0001593233960958823,,,
2020-07-31,0.0004370182901354349,,,,,0.0004292544135917733,,,,,,,,0.0017618262220828573,,-0.0009895126365013806,,0.0026538118619919416,,,,,,,0.00019843444958795735,,0.00032089019785847776,,,-7.110261408417037e-05,,,,,,,,,0.00012965117968281439,,,,,0.0003096628930151851,0.00029977679143470144,0.00032541615825223416,0.0004397364022182346,,,,0.0005265129735496965,0.000511487245963737,,,,,0.0006819539442297665,,0.0003576167580961537,0.00010662905854106976,,,0.00017065295019806127,,,,,,,,,,,,,,,,0.00033879959334742684,0.00028310826485147334,,0.0005059787627678163,,,,,,,,,,,-0.0003082846845374996,,-0.00014604768677582746,,0.0005624717939614539,,,0.000788907125156936,,8.348329831176705e-05,0.0006066186878924185,,,0.0008592759280613178,0.0007421523051145291,0.00014681763601739656,0.0006548991136297479,0.00036102616985655343,,,0.0005404298677613543,0.0003389361695892131,,,,,,,,-9.485175726826889e-05,,,,,,0.000125246129428206,,,,,,,,,,,0.0007652660946686557,,,,,,,0.00026461694273382163,,,,,,,,0.0005120525867155479,,0.00028245684509900043,,,,,,,,,,,,,,,0.0006503598459377487,0.0012008284464893521,,,,,,,,-0.0012635321905464715,0.0005673347124643348,,,-1.6137456882350435e-05,,,-0.0003293245422831737,,0.0006062189310214117,5.419479764048484e-05,,,,,,,,,4.995181329793495e-05,,,
2020-08-31,8.017636282761971e-05,,,,,-6.048710540855851e-05,,,,,,,,-0.00018924680610739864,,,,9.832891360067929e-05,,,,,,,3.457992063286933e-05,,-0.00041463139067922334,,,,,,,,,,,,-1.0466095747284563e-05,-0.00017238835516851321,-0.00030632309478810987,,,-3.3540967563232084e-05,-0.0001732297520162129,-0.00013858180194567112,-0.00014376877451690182,,,,-0.00023078979100212116,-0.00047155421232953384,,-0.00025457821396809047,,,-0.00016204408581215965,,-0.0002311030093604251,-3.2467914943181364e-05,,,-0.0005361453596162524,,,,,,,,,,,,,,,,1.752042379676235e-07,-0.00019042719041482457,,-0.0002701865099887787,,,,,,,,,,,-0.00011398285300548632,,,,-0.0004329395751452819,,,-0.00020692319513895837,,0.00016057585680764752,-0.000248880214934975,,,-0.0036164739018567527,-0.000392161829089618,-0.0004040689696472097,-0.00041147363829320587,0.0001908127080332006,,,-0.0003006095025225238,-7.869948272866097e-05,,,,,,,,-8.27407519275783e-05,,,,,,-0.0006713759899922676,,,,,,,,,,,-0.00044934658725173063,,-0.00029998977548247215,,,,,7.315897965968429e-05,,,,,,,,-0.0001438953158783723,,-3.0146255641625614e-05,,,,,,,,,,,,,,,-0.0003118359082784519,-0.00018962875411695007,,,,,,,,,-0.00040842384312411056,,,0.0002407714036952691,,,,,-0.00010471142836276152,-3.558512248040263e-05,1.85069796797192e-05,,,,,,,,-5.220186863069972e-05,,,
